frame_idx,pkt_counter,system_time_ms,system_time_s,status_raw,alarms_raw,flags,v_in_AB_V,v_in_BC_V,v_in_CA_V,v_bypass_A_V,v_bypass_B_V,v_bypass_C_V,i_in_A_A,i_in_B_A,i_in_C_A,freq_in_Hz,v_out_A_V,v_out_B_V,v_out_C_V,freq_out_Hz,i_out_A_A,i_out_B_A,i_out_C_A,p_active_A_kW,p_active_B_kW,p_active_C_kW,p_apparent_A_kVA,p_apparent_B_kVA,p_apparent_C_kVA,load_pct_A,load_pct_B,load_pct_C,event_count,bat_voltage_V,bat_capacity_Ah,bat_groups_count,dc_bus_voltage_V,bat_current_A,backup_time_min,crc32
272,0,27813,27.813,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,278.4,262.4,522.8,10316,2059.2,2624,16432,2050.2,1282.0,240,0x1DFEAFC3
273,0,27914,27.914,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,278.4,522.8,532.8,7912,1808.8,2624,14028,2050.2,1041.6,10456,0xDC366D76
274,0,28016,28.016,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,527.8,272.4,512.8,5308,1808.8,5228,13828,2060.2,1041.6,20632,0xD2590915
275,0,28117,28.117,0,0,OK,4621.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,267.4,522.8,532.8,5308,1798.8,5228,21540,2060.2,791.2,7912,0xDF45BCE7
276,0,28219,28.219,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,518.8,272.4,272.4,7912,1798.8,5128,13828,1809.8,1031.6,15424,0xE63F9F73
277,0,28321,28.321,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,768.2,532.8,512.8,10316,1798.8,5128,16532,2060.2,1041.6,12920,0x170EF2E3
278,0,28422,28.422,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,528.8,522.8,512.8,7812,1808.8,5328,13828,2060.2,1292.0,12920,0xE58E9D96
279,0,28524,28.524,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,278.4,262.4,272.4,10316,2049.2,5328,13928,1799.8,791.2,20732,0xDE5CDCA3
280,0,28626,28.626,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,278.4,522.8,272.4,7812,1808.8,2624,14028,1799.8,1031.6,20532,0x21147A20
281,0,28727,28.727,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,278.4,512.8,512.8,7912,2059.2,5228,14028,2060.2,1031.6,7912,0xE2DE52C2
282,0,28829,28.829,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,769.2,262.4,272.4,10316,2059.2,2724,16532,1559.4,1041.6,140,0xDF2D7FDE
283,0,28930,28.930,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,517.8,532.8,522.8,7712,1798.8,5228,14028,2050.2,1282.0,240,0xE753A249
284,0,29032,29.032,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,267.4,512.8,262.4,7912,1558.4,5128,13928,2050.2,791.2,140,0x887E769C
285,0,29134,29.134,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,268.4,522.8,512.8,7812,1558.4,2624,19036,2050.2,1041.6,10416,0x644987A1
286,0,29235,29.235,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,278.4,272.4,272.4,7812,1798.8,2724,16532,2050.2,1031.6,17928,0xE47B7CD5
287,0,29337,29.337,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,277.4,512.8,262.4,7712,1808.8,5228,14028,1809.8,1031.6,7752,0xD5000544
288,0,29439,29.439,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,518.8,532.8,522.8,5308,1798.8,5328,16632,1809.8,1041.6,7912,0x851FE1AA
289,0,29540,29.540,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,769.2,512.8,532.8,7912,2059.2,5228,19036,2060.2,791.2,12860,0xB24A392C
290,0,29642,29.642,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,278.4,512.8,512.8,5308,1558.4,2624,19136,1559.4,791.2,15524,0x0E627EE1
291,0,29744,29.744,0,0,OK,4621.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,278.4,272.4,522.8,7912,1798.8,5328,13828,2060.2,1041.6,10256,0x1594DBEF
292,0,29845,29.845,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,268.4,272.4,532.8,10316,2059.2,2724,13928,2050.2,1292.0,20632,0x2B1BC7A9
293,0,29947,29.947,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,518.8,272.4,532.8,7912,2049.2,2724,11424,2060.2,1282.0,15524,0x576515E6
294,0,30048,30.048,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,268.4,532.8,272.4,5308,2049.2,5228,14028,2060.2,791.2,5248,0xB1C0D29A
295,0,30150,30.150,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,278.4,522.8,262.4,7712,1808.8,5228,16532,1809.8,1031.6,13020,0xD7B9ED47
296,0,30252,30.252,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,267.4,272.4,262.4,7812,2049.2,2624,13928,1559.4,1282.0,10256,0xC100A92F
297,0,30353,30.353,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,267.4,532.8,532.8,10316,1798.8,5228,19036,2050.2,1031.6,7912,0x49340507
298,0,30455,30.455,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,268.4,532.8,262.4,7812,1808.8,5228,13928,1809.8,791.2,18128,0xB1AE24D5
299,0,30557,30.557,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,769.2,522.8,272.4,5308,2049.2,2724,16632,2060.2,1292.0,23236,0x08EFCB20
300,0,30658,30.658,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,517.8,512.8,512.8,7912,1808.8,5328,16432,1799.8,1292.0,40,0x3C27E547
301,0,30760,30.760,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,277.4,532.8,522.8,7712,1558.4,2724,21540,1799.8,1292.0,12920,0x074456CE
302,0,30861,30.861,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,791.2,791.2,4105.6,4110.6,4110.6,4110.6,4110.6,4110.6,517.8,532.8,512.8,7912,1798.8,5328,11424,2060.2,1282.0,5148,0x334C2151
303,0,30963,30.963,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,768.2,272.4,532.8,5308,1798.8,2724,16532,2060.2,1292.0,23236,0xB1AD1C5B
304,0,31065,31.065,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,277.4,272.4,262.4,5308,1558.4,5228,11424,1559.4,1292.0,12820,0x328B7E39
305,0,31166,31.166,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,267.4,262.4,522.8,10316,2059.2,2624,19136,1559.4,1031.6,20732,0xCC95F3E0
306,0,31268,31.268,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,768.2,262.4,512.8,10316,1808.8,5128,19036,2060.2,1282.0,10316,0x625954A7
307,0,31369,31.369,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,278.4,532.8,532.8,7912,1798.8,5328,16632,1799.8,1041.6,12920,0x89329B71
308,0,31471,31.471,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,278.4,262.4,272.4,7812,2049.2,5228,16432,2060.2,791.2,5248,0xDEF5FAF4
309,0,31573,31.573,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,791.2,791.2,4105.6,4110.6,4110.6,4110.6,4110.6,4110.6,527.8,262.4,262.4,7912,2059.2,5128,19136,2050.2,1292.0,10316,0x7B5BAEA9
310,0,31674,31.674,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,517.8,262.4,512.8,7812,1798.8,5228,14028,2060.2,1282.0,10356,0x324BB2E5
311,0,31776,31.776,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,278.4,262.4,512.8,10316,2059.2,5328,19036,2060.2,1292.0,2644,0x52896F27
312,0,31877,31.877,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,268.4,532.8,522.8,5308,1808.8,5228,13828,1799.8,1031.6,13020,0x60C0C38E
313,0,31979,31.979,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,268.4,262.4,532.8,7912,2049.2,5128,16432,1809.8,1292.0,5248,0x40F17BC5
314,0,32081,32.081,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,769.2,512.8,262.4,7812,2049.2,5128,16632,1809.8,1292.0,23136,0x96DB70B4
315,0,32182,32.182,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,267.4,272.4,512.8,7712,1558.4,5228,16532,2060.2,791.2,7852,0x25A8FE89
316,0,32284,32.284,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,768.2,512.8,522.8,5308,1558.4,5328,16432,1799.8,1292.0,12820,0xCED42320
317,0,32386,32.386,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,791.2,791.2,4105.6,4110.6,4110.6,4110.6,4110.6,4110.6,527.8,272.4,512.8,10316,1808.8,5328,19136,1809.8,1041.6,7912,0xE66A6F28
318,0,32487,32.487,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,528.8,272.4,272.4,10316,1558.4,2724,21540,2060.2,1282.0,7852,0xF7353A94
319,0,32589,32.589,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,769.2,512.8,512.8,10316,2049.2,5128,16632,1799.8,1041.6,23236,0xFBE242EF
320,0,32690,32.690,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,277.4,522.8,522.8,7912,2049.2,5228,13928,1559.4,1292.0,5148,0x700029CE
321,0,32792,32.792,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,528.8,272.4,522.8,7912,1798.8,2724,14028,1559.4,1292.0,40,0x371A4539
322,0,32894,32.894,0,0,OK,4625.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,277.4,272.4,512.8,7712,1808.8,2724,16432,2060.2,1292.0,10456,0xAC6B38BA
323,0,32995,32.995,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,267.4,532.8,532.8,7712,2059.2,5128,19136,2060.2,1292.0,40,0x061ED020
324,0,33097,33.097,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,268.4,522.8,272.4,10316,2049.2,5328,11424,1559.4,791.2,10316,0x6B81AD5E
325,0,33199,33.199,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,1031.6,4105.6,2406.6,2407.6,4111.6,2406.6,2407.6,278.4,512.8,512.8,7812,1798.8,5128,16632,1799.8,1041.6,12820,0x44D6BAD9
326,0,33300,33.300,0,0,OK,4620.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,278.4,272.4,532.8,5308,2059.2,5228,16432,2050.2,1292.0,12860,0xB9A2A7A1
327,0,33402,33.402,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,528.8,262.4,522.8,7912,2049.2,5328,16632,1809.8,1292.0,7752,0xA2039342
328,0,33503,33.503,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,268.4,522.8,272.4,7712,1808.8,2724,13828,2050.2,1282.0,18128,0x95044A4C
329,0,33605,33.605,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,277.4,532.8,272.4,7812,1558.4,5228,19136,1799.8,1031.6,18028,0xF23EC19C
330,0,33707,33.707,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,268.4,522.8,532.8,10316,1798.8,2724,11424,2050.2,791.2,140,0xE2969AE7
331,0,33808,33.808,0,0,OK,4626.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,268.4,512.8,532.8,5308,1558.4,5328,19036,1809.8,791.2,12820,0xB1345E59
332,0,33910,33.910,0,0,OK,4621.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,518.8,522.8,522.8,7812,2059.2,2624,21540,2050.2,1041.6,23236,0x6B52B846
333,0,34012,34.012,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,267.4,262.4,512.8,5308,2059.2,2624,14028,1799.8,791.2,12920,0x37034C5B
334,0,34113,34.113,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,769.2,522.8,532.8,7712,2059.2,5128,14028,2060.2,1282.0,20732,0x80C7A811
335,0,34215,34.215,0,0,OK,4628.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,277.4,532.8,532.8,7812,1798.8,5228,21540,2060.2,791.2,2644,0x46F919C7
336,0,34317,34.317,0,0,OK,4623.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,527.8,532.8,262.4,7812,1558.4,2624,19036,1809.8,791.2,2644,0xA568D7AF
337,0,34418,34.418,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,1031.6,791.2,4105.6,2406.6,4111.6,4110.6,2406.6,4111.6,527.8,262.4,522.8,10316,1798.8,2624,13828,2060.2,1292.0,5348,0x8DC5B284
338,0,34520,34.520,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,769.2,512.8,522.8,5308,1558.4,2624,14028,1809.8,791.2,5148,0xD7DD8EEE
339,0,34622,34.622,0,0,OK,4624.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,277.4,532.8,522.8,10316,2049.2,2624,16432,2060.2,1292.0,10356,0x669D12C1
340,0,34723,34.723,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,1031.6,2171.2,2407.6,2407.6,2407.6,2407.6,2407.6,518.8,272.4,532.8,7912,2059.2,2624,14028,1799.8,1292.0,12820,0x89A24254
341,0,34825,34.825,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,1031.6,791.2,2171.2,2407.6,4111.6,2406.6,2407.6,4111.6,768.2,512.8,512.8,7912,2059.2,2724,14028,1559.4,1292.0,10456,0x8238E17A
342,0,34926,34.926,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,278.4,512.8,522.8,10316,1798.8,5228,16432,1809.8,1282.0,40,0x25D456DF
343,0,35028,35.028,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,791.2,791.2,1031.6,4105.6,4110.6,2406.6,4111.6,4110.6,2406.6,268.4,522.8,262.4,7912,1798.8,2624,16432,1559.4,1031.6,240,0x1303D423
344,0,35130,35.130,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,791.2,791.2,4105.6,4110.6,4110.6,4110.6,4110.6,4110.6,517.8,532.8,512.8,5308,1808.8,5128,14028,2050.2,1292.0,2744,0xCBE5765D
345,0,35231,35.231,0,0,OK,4627.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,232.76,1031.6,791.2,791.2,2171.2,4111.6,4110.6,2406.6,4111.6,4110.6,768.2,522.8,512.8,5308,2059.2,5228,16432,1559.4,1292.0,18028,0x18F31D35
346,0,35333,35.333,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,231.76,791.2,791.2,791.2,4105.6,4110.6,4110.6,4110.6,4110.6,4110.6,277.4,272.4,272.4,10316,1558.4,5228,19136,1559.4,791.2,7852,0x76A27D52
347,0,35434,35.434,0,0,OK,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,528.8,532.8,262.4,5308,1808.8,5228,19136,1799.8,1031.6,20632,0xB7C4B89E
348,0,35536,35.536,0,0,OK,4622.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,4619.2,0.00,4619.2,4619.2,4619.2,0.80,1031.6,791.2,1031.6,2171.2,4111.6,2406.6,2407.6,4111.6,2406.6,528.8,512.8,532.8,10316,1808.8,5228,16632,1799.8,1031.6,12920,0x7CB69C1E
